PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
197.532,149.340,-83.662
200.753,149.340,-83.264
203.975,149.340,-84.033
207.197,149.340,-84.859
210.419,149.340,-83.660
213.641,149.340,-84.868
216.863,149.340,-83.985
220.085,149.340,-85.615
223.307,149.340,-86.221
226.529,149.340,-87.561
229.751,149.340,-87.392
232.972,149.340,-87.756
236.194,149.340,-88.772
239.416,149.340,-88.284
242.638,149.340,-89.092
245.860,149.340,-89.396
249.082,149.340,-89.353
252.304,149.340,-90.603
255.526,149.340,-90.252
258.748,149.340,-88.818
261.970,149.340,-89.678
265.192,149.340,-90.219
268.413,149.340,-91.103
271.635,149.340,-91.025
274.857,149.340,-91.317
278.079,149.340,-91.169
281.301,149.340,-91.547
284.523,149.340,-88.723
287.745,149.340,-85.843
290.967,149.340,-92.377
294.189,149.340,-91.094
297.411,149.340,-91.484
300.632,149.340,-84.454
303.854,149.340,-91.620
113.762,153.857,-83.053
116.984,153.857,-80.893
120.206,153.857,-82.242
123.428,153.857,-82.295
126.650,153.857,-83.357
129.872,153.857,-82.434
133.093,153.857,-82.541
136.315,153.857,-83.061
139.537,153.857,-81.811
142.759,153.857,-81.910
145.981,153.857,-83.137
149.203,153.857,-82.348
152.425,153.857,-82.232
155.647,153.857,-82.046
158.869,153.857,-82.147
162.091,153.857,-81.297
165.313,153.857,-82.268
168.534,153.857,-81.787
171.756,153.857,-81.356
174.978,153.857,-81.369
178.200,153.857,-82.836
181.422,153.857,-81.914
184.644,153.857,-82.088
187.866,153.857,-83.014
191.088,153.857,-82.705
194.310,153.857,-83.309
197.532,153.857,-82.890
200.753,153.857,-83.132
203.975,153.857,-84.135
207.197,153.857,-84.132
210.419,153.857,-85.362
213.641,153.857,-85.917
216.863,153.857,-84.920
220.085,153.857,-85.799
223.307,153.857,-86.586
226.529,153.857,-86.357
229.751,153.857,-87.049
232.972,153.857,-88.170
236.194,153.857,-88.709
239.416,153.857,-89.440
242.638,153.857,-89.312
245.860,153.857,-85.754
249.082,153.857,-90.380
252.304,153.857,-90.966
255.526,153.857,-91.305
258.748,153.857,-91.112
261.970,153.857,-87.385
265.192,153.857,-87.862
268.413,153.857,-90.899
271.635,153.857,-90.509
274.857,153.857,-91.429
278.079,153.857,-92.309
281.301,153.857,-91.454
284.523,153.857,-91.607
287.745,153.857,-86.652
290.967,153.857,-90.910
294.189,153.857,-90.998
