PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
251.075,114.044,-93.759,-96.019,-95.306,-91.274,-94.531,-94.111,-93.533,-94.786,-90.113,-93.929,-92.682,-94.141,-91.455,-91.717,-92.367,-91.978,-92.899,-91.768,-94.801,-91.522,-91.939,-92.933,-94.813,-93.682,-95.165,-95.681,-92.933,-97.075,-92.001,-91.279,-91.081,-92.874,-93.981,-94.878,-94.810,-93.363,-93.499,-91.078,-94.900,-93.209,-94.625,-93.079,-92.236,-92.258,-94.234,-91.508,-93.452,-93.584,-93.735,-91.311,-92.397,-92.215,-91.652,-93.213,-90.956,-93.228,-93.843,-90.514,-91.232,-93.883,-91.698,-93.417,-91.804,-91.529,-92.359,-92.338,-95.558,-94.823,-93.752,-92.805,-92.340,-92.381,-92.186,-94.018,-90.459,-87.908,-94.738,-94.280,-93.466,-91.463,-91.444,-92.291,-95.703,-94.449,-95.383,-90.849,-90.791,-94.254,-92.987,-91.871,-93.176,-92.589,-92.694,-92.635,-91.419,-94.100,-94.429,-91.923,-90.257,-91.961,-93.021
272.349,114.044,-93.794,-93.910,-93.374,-92.341,-90.645,-93.801,-90.797,-94.184,-91.653,-91.608,-91.717,-92.781,-92.486,-93.296,-92.032,-95.057,-93.153,-95.798,-92.664,-93.333,-93.724,-91.952,-93.600,-95.352,-92.423,-95.607,-93.695,-93.151,-94.892,-92.278,-93.885,-94.967,-93.994,-91.986,-94.197,-84.370,-92.117,-93.441,-93.196,-90.034,-89.402,-91.752,-91.755,-91.543,-93.371,-93.792,-92.905,-93.823,-93.445,-91.774,-89.126,-93.896,-88.043,-94.639,-94.125,-92.853,-94.373,-91.859,-93.927,-93.351,-93.385,-91.775,-90.978,-91.657,-91.656,-94.676,-95.534,-93.933,-95.146,-92.806,-89.474,-91.924,-93.139,-93.860,-93.436,-91.331,-93.972,-91.628,-95.181,-93.046,-90.378,-93.358,-92.955,-91.955,-92.786,-92.851,-92.952,-93.161,-89.353,-93.543,-93.414,-89.999,-92.153,-94.226,-90.755,-92.602,-95.246,-90.436,-92.854,-91.959,-92.915
293.622,114.044,-89.432,-93.336,-95.311,-93.612,-93.614,-94.336,-91.783,-95.093,-93.062,-92.015,-94.904,-91.686,-93.801,-91.042,-93.712,-91.470,-93.594,-91.383,-93.590,-92.526,-94.271,-93.471,-91.268,-92.324,-92.115,-94.076,-91.082,-93.066,-93.802,-92.824,-92.310,-93.007,-93.243,-91.298,-92.267,-93.757,-92.179,-93.664,-90.086,-92.755,-94.136,-92.753,-94.743,-90.530,-91.588,-95.008,-94.710,-92.418,-93.101,-93.673,-93.089,-91.797,-91.034,-92.014,-95.903,-91.929,-90.958,-92.803,-92.098,-95.383,-94.444,-91.966,-95.199,-91.373,-90.076,-92.242,-91.084,-93.215,-94.795,-94.311,-91.268,-94.314,-92.022,-92.912,-90.550,-90.705,-94.662,-94.354,-91.475,-90.477,-92.828,-93.256,-92.756,-91.992,-92.694,-95.164,-92.014,-95.818,-92.425,-94.541,-91.419,-95.669,-92.572,-92.472,-91.585,-91.024,-93.032,-92.947,-93.290,-93.329,-93.185
314.895,114.044,-93.534,-94.291,-92.514,-92.577,-93.230,-90.791,-92.485,-92.168,-94.673,-90.420,-91.919,-94.614,-92.949,-91.586,-94.446,-93.779,-96.036,-93.282,-94.055,-93.461,-93.589,-94.035,-92.316,-93.307,-93.517,-92.404,-90.171,-93.773,-93.021,-92.132,-90.912,-93.352,-93.636,-90.470,-92.633,-91.742,-92.201,-94.399,-90.745,-91.799,-94.220,-93.433,-91.904,-92.273,-92.403,-95.554,-92.312,-93.208,-93.081,-95.386,-93.305,-93.060,-85.892,-93.264,-93.004,-93.786,-92.870,-92.287,-90.700,-93.777,-92.563,-91.483,-93.794,-92.218,-91.382,-92.015,-94.902,-97.378,-93.219,-94.634,-94.935,-91.526,-94.316,-91.992,-90.683,-89.739,-93.395,-94.362,-93.981,-94.320,-95.475,-93.624,-92.645,-92.316,-93.529,-91.013,-93.613,-91.954,-92.973,-92.349,-93.755,-91.935,-95.084,-92.967,-93.854,-94.599,-92.434,-93.977,-92.073,-94.549,-92.212
123.437,125.728,-94.048,-93.593,-92.113,-93.712,-93.713,-92.654,-93.904,-93.738,-95.168,-92.619,-92.762,-94.095,-96.509,-94.922,-95.950,-94.297,-90.461,-94.513,-92.488,-93.766,-91.856,-92.116,-93.860,-93.241,-94.598,-92.533,-92.963,-94.189,-94.152,-93.286,-92.385,-93.184,-93.122,-89.287,-92.422,-91.886,-92.422,-91.251,-93.801,-94.655,-92.267,-93.518,-90.330,-90.766,-94.390,-91.018,-92.724,-91.349,-92.679,-92.163,-91.370,-94.666,-90.653,-91.412,-91.372,-93.632,-89.653,-94.039,-95.753,-94.684,-93.137,-90.696,-92.548,-95.189,-92.547,-93.936,-91.867,-92.747,-93.502,-93.253,-95.159,-92.287,-94.331,-93.499,-94.803,-87.272,-91.439,-93.199,-94.023,-93.526,-94.031,-92.776,-93.838,-93.793,-95.426,-93.024,-91.089,-92.493,-92.193,-92.191,-92.985,-91.802,-94.629,-91.871,-93.246,-92.131,-94.651,-92.771,-92.627,-92.862,-94.310
144.710,125.728,-93.488,-94.400,-93.915,-92.833,-93.696,-95.645,-94.320,-92.767,-92.917,-93.433,-93.816,-93.083,-92.551,-96.670,-94.127,-93.095,-91.340,-93.905,-93.670,-92.881,-92.898,-94.356,-95.272,-95.420,-94.231,-94.139,-94.265,-94.744,-93.898,-93.960,-91.355,-95.282,-93.847,-93.915,-94.711,-94.075,-92.335,-92.690,-91.347,-92.354,-93.037,-96.346,-93.242,-91.775,-93.183,-92.765,-94.880,-94.552,-89.437,-90.899,-93.561,-93.838,-90.090,-92.424,-95.182,-91.447,-93.810,-92.347,-92.967,-93.311,-91.052,-96.626,-96.101,-94.849,-90.978,-92.819,-90.568,-96.008,-92.295,-91.695,-93.722,-92.094,-93.093,-93.794,-90.481,-88.054,-91.513,-91.807,-94.530,-93.051,-91.077,-93.465,-92.859,-92.716,-94.542,-92.775,-94.270,-93.710,-94.089,-94.796,-91.253,-93.468,-93.794,-91.980,-91.405,-92.724,-90.843,-93.521,-93.377,-91.398,-96.160
165.983,125.728,-92.887,-92.589,-92.282,-92.556,-92.538,-94.280,-94.722,-93.531,-91.781,-90.932,-96.062,-91.060,-91.968,-93.284,-94.697,-94.091,-91.542,-92.810,-94.124,-92.678,-92.709,-93.713,-93.435,-92.384,-93.886,-93.365,-94.468,-92.748,-90.082,-89.354,-93.041,-92.008,-94.647,-94.507,-93.260,-84.092,-91.976,-92.528,-94.551,-93.761,-93.113,-93.116,-91.824,-94.724,-92.692,-93.768,-94.058,-95.508,-93.177,-94.428,-92.142,-92.175,-89.202,-94.141,-95.044,-93.871,-93.441,-93.012,-92.968,-92.383,-93.498,-94.479,-93.691,-94.753,-92.458,-90.293,-92.002,-94.528,-93.013,-93.131,-92.200,-96.075,-90.269,-93.411,-92.294,-91.371,-92.747,-91.591,-93.571,-92.889,-94.279,-92.599,-94.185,-92.238,-94.473,-91.811,-92.934,-94.337,-92.443,-92.860,-94.032,-90.307,-94.790,-92.643,-92.847,-92.694,-92.882,-93.160,-95.921,-92.164,-93.839
187.256,125.728,-91.033,-91.355,-92.299,-93.841,-91.413,-92.248,-92.102,-92.768,-95.153,-93.504,-94.999,-92.736,-91.960,-95.481,-92.200,-92.727,-95.105,-91.079,-93.254,-91.699,-93.104,-93.382,-91.945,-92.610,-93.807,-93.417,-94.576,-93.971,-93.483,-93.759,-95.273,-95.737,-93.558,-94.374,-93.574,-91.836,-93.938,-91.458,-92.661,-95.455,-94.424,-93.522,-94.260,-92.154,-90.296,-92.857,-93.265,-95.578,-93.724,-92.548,-93.348,-94.378,-88.114,-91.527,-93.018,-91.569,-92.070,-95.115,-93.881,-95.104,-93.813,-93.268,-93.053,-93.742,-93.616,-95.388,-92.630,-93.379,-92.398,-92.909,-93.437,-92.313,-93.809,-93.828,-93.283,-88.646,-93.181,-91.475,-95.011,-92.526,-90.752,-95.350,-95.483,-92.518,-92.929,-91.985,-94.220,-94.748,-94.136,-93.824,-94.174,-92.414,-93.322,-92.257,-94.806,-95.725,-92.674,-91.791,-93.077,-92.522,-94.482
208.529,125.728,-93.883,-93.337,-95.885,-93.800,-91.330,-95.191,-91.698,-93.526,-94.184,-93.262,-93.564,-95.969,-93.605,-92.856,-93.922,-94.092,-95.116,-95.466,-92.267,-92.834,-93.312,-93.636,-94.841,-92.509,-93.323,-94.191,-94.542,-94.442,-94.356,-93.591,-93.033,-93.029,-93.740,-94.818,-93.524,-93.888,-91.837,-91.841,-93.317,-94.385,-93.492,-93.785,-93.912,-92.482,-91.224,-91.037,-91.378,-89.946,-93.289,-89.689,-90.352,-93.666,-88.878,-91.376,-93.380,-92.666,-93.615,-92.894,-93.696,-89.730,-93.885,-92.489,-92.774,-92.493,-94.937,-92.928,-94.671,-94.305,-93.836,-93.995,-93.427,-91.377,-93.961,-94.341,-93.679,-87.900,-93.649,-90.460,-92.252,-93.838,-93.664,-92.941,-92.315,-91.315,-93.266,-92.338,-91.257,-94.893,-92.241,-90.808,-92.646,-91.042,-92.197,-92.701,-92.734,-93.779,-94.226,-94.745,-91.506,-95.524,-94.456
229.802,125.728,-95.586,-95.523,-92.101,-93.556,-93.714,-93.098,-95.568,-95.542,-95.458,-94.047,-92.653,-92.995,-95.952,-93.677,-94.581,-93.665,-94.259,-93.663,-95.872,-93.327,-90.960,-92.534,-94.273,-91.753,-92.095,-92.079,-91.803,-93.980,-93.701,-93.046,-93.715,-93.728,-93.798,-93.761,-94.989,-83.941,-93.244,-93.596,-94.083,-92.390,-94.677,-91.447,-94.944,-93.843,-91.635,-91.761,-93.568,-90.829,-90.935,-91.554,-91.989,-93.937,-91.641,-91.824,-91.915,-91.356,-94.515,-92.089,-92.732,-89.635,-93.954,-93.499,-91.472,-92.044,-93.649,-93.997,-91.849,-91.161,-91.801,-92.398,-94.469,-95.733,-91.946,-93.933,-94.339,-89.267,-94.045,-95.720,-95.093,-91.467,-95.816,-90.894,-91.071,-93.914,-95.262,-95.096,-93.654,-91.048,-92.894,-91.349,-92.013,-92.510,-94.024,-93.751,-94.126,-92.492,-94.146,-93.880,-92.220,-95.316,-94.906
251.075,125.728,-95.106,-93.284,-92.052,-92.685,-92.847,-93.145,-92.063,-93.554,-93.962,-93.482,-92.006,-94.164,-90.522,-93.001,-93.045,-94.330,-90.697,-94.242,-92.719,-93.887,-93.532,-93.830,-93.369,-94.745,-93.780,-91.474,-94.692,-91.089,-91.465,-93.115,-93.591,-95.121,-96.358,-94.595,-95.070,-92.629,-95.022,-93.745,-92.983,-93.829,-93.095,-94.432,-95.283,-92.574,-91.440,-93.106,-93.927,-93.053,-92.051,-90.786,-90.522,-91.146,-89.995,-94.602,-91.658,-92.413,-91.619,-93.000,-94.751,-91.584,-93.711,-91.567,-95.393,-89.864,-94.503,-91.517,-93.231,-93.117,-92.308,-94.261,-93.477,-92.916,-95.033,-93.164,-91.809,-90.872,-91.240,-93.144,-91.272,-92.097,-93.386,-92.293,-92.793,-92.703,-92.611,-94.823,-92.593,-94.655,-94.511,-91.849,-94.247,-94.713,-92.731,-92.645,-92.221,-95.372,-91.117,-92.603,-93.144,-93.460,-93.354
272.349,125.728,-95.166,-95.064,-92.131,-92.796,-95.028,-91.797,-91.285,-89.519,-92.839,-95.098,-91.404,-94.869,-94.083,-89.760,-91.377,-93.095,-93.412,-93.792,-94.355,-93.959,-92.435,-92.500,-93.057,-94.293,-91.407,-92.809,-95.137,-93.820,-92.993,-93.750,-93.645,-93.556,-94.107,-91.514,-92.560,-90.376,-91.402,-93.229,-93.089,-91.897,-93.057,-92.140,-93.112,-94.216,-92.458,-93.971,-93.619,-94.752,-94.812,-93.326,-92.286,-92.510,-88.744,-93.771,-93.043,-88.617,-93.348,-92.568,-94.535,-93.414,-91.463,-92.146,-94.067,-93.692,-93.501,-93.131,-93.150,-92.541,-92.490,-92.306,-92.238,-92.956,-93.587,-88.980,-93.199,-89.773,-91.517,-91.975,-93.667,-93.106,-92.153,-92.346,-93.386,-93.777,-91.420,-91.351,-90.699,-92.713,-91.294,-91.265,-95.087,-91.857,-91.036,-91.844,-93.482,-91.493,-91.488,-92.802,-96.341,-91.883,-93.290
293.622,125.728,-93.860,-94.088,-93.704,-94.424,-92.095,-93.666,-91.195,-91.239,-90.848,-91.729,-93.842,-91.887,-93.248,-94.028,-94.175,-95.906,-91.642,-92.797,-94.694,-94.066,-93.409,-92.730,-92.437,-91.780,-92.114,-92.331,-93.994,-94.237,-92.710,-91.552,-93.648,-91.427,-93.754,-93.495,-93.728,-94.549,-93.534,-91.850,-92.461,-94.910,-95.693,-94.035,-93.263,-92.841,-89.648,-92.996,-96.361,-92.803,-93.842,-93.144,-91.968,-92.434,-89.527,-91.800,-92.459,-92.221,-94.515,-90.511,-92.465,-92.218,-93.561,-93.259,-91.557,-91.608,-92.691,-93.981,-92.983,-95.404,-91.051,-92.239,-93.410,-94.016,-91.272,-92.989,-92.409,-92.658,-91.880,-92.705,-94.439,-94.289,-94.270,-94.722,-93.060,-94.357,-93.572,-95.137,-94.106,-95.500,-95.340,-93.279,-91.989,-92.689,-92.809,-93.152,-94.305,-94.348,-95.975,-91.660,-92.437,-92.475,-95.440
314.895,125.728,-94.001,-94.693,-93.551,-92.280,-92.836,-96.472,-91.995,-90.935,-94.744,-95.058,-93.181,-91.947,-92.829,-95.224,-91.585,-94.280,-95.264,-90.584,-90.158,-95.114,-91.920,-92.898,-94.231,-93.286,-91.534,-93.195,-94.824,-94.468,-93.739,-96.785,-92.860,-92.412,-91.213,-92.686,-92.489,-94.465,-83.036,-94.000,-93.379,-91.569,-90.311,-91.053,-91.905,-91.855,-93.230,-93.656,-89.875,-92.955,-93.769,-92.893,-91.403,-93.041,-89.052,-91.913,-93.577,-90.473,-93.436,-94.181,-92.153,-94.259,-94.447,-90.957,-93.478,-91.205,-94.808,-93.222,-91.597,-93.674,-93.540,-92.894,-91.509,-93.151,-91.786,-91.227,-94.585,-93.117,-93.117,-89.825,-94.943,-92.957,-91.840,-92.557,-93.227,-94.218,-94.221,-96.000,-95.886,-93.221,-93.429,-92.850,-92.514,-92.435,-94.509,-95.288,-92.237,-94.249,-93.137,-92.863,-95.298,-94.579,-93.866
123.437,137.412,-92.823,-93.635,-92.622,-95.081,-90.729,-95.292,-90.980,-94.443,-92.726,-91.063,-92.760,-91.630,-93.365,-93.189,-92.830,-91.886,-97.131,-93.884,-93.605,-93.246,-91.018,-92.955,-95.259,-94.761,-93.537,-93.475,-92.701,-94.061,-93.359,-91.000,-92.692,-92.395,-92.534,-93.063,-95.271,-86.023,-93.511,-95.677,-93.114,-92.316,-93.541,-93.169,-91.675,-93.772,-92.592,-92.782,-93.652,-93.602,-92.862,-92.171,-91.703,-93.550,-90.367,-92.277,-94.372,-95.722,-95.195,-94.311,-93.530,-92.144,-92.797,-93.322,-94.679,-92.618,-93.172,-91.495,-91.795,-94.674,-94.361,-94.411,-92.449,-93.245,-92.621,-93.989,-89.191,-87.222,-90.780,-92.268,-93.662,-92.174,-92.577,-91.069,-92.479,-91.867,-95.773,-91.042,-91.472,-92.730,-93.794,-94.667,-91.716,-91.786,-91.913,-94.075,-92.950,-92.874,-92.964,-93.107,-93.913,-92.900,-94.966
144.710,137.412,-93.476,-94.627,-92.699,-92.858,-94.083,-91.780,-94.589,-93.495,-93.992,-92.636,-94.293,-91.843,-91.924,-95.193,-93.142,-93.217,-93.248,-95.220,-93.647,-94.090,-92.771,-92.545,-93.433,-90.851,-94.759,-96.589,-94.816,-93.739,-94.871,-94.135,-90.930,-93.991,-93.119,-92.255,-93.542,-93.387,-94.448,-94.782,-92.547,-90.409,-93.689,-92.570,-91.363,-94.535,-93.031,-92.691,-91.157,-92.153,-92.847,-90.823,-92.562,-94.083,-91.547,-93.512,-94.322,-91.384,-95.454,-93.617,-92.487,-93.453,-95.442,-94.605,-93.437,-92.397,-93.649,-93.959,-93.297,-91.184,-92.967,-91.995,-94.815,-91.768,-92.743,-93.467,-91.010,-89.185,-92.065,-92.753,-96.242,-92.500,-92.157,-94.427,-95.780,-93.534,-92.184,-93.089,-95.324,-93.260,-91.744,-92.468,-93.260,-92.825,-92.170,-91.010,-93.910,-92.375,-93.981,-94.813,-91.763,-92.290,-90.034
165.983,137.412,-93.602,-92.195,-94.350,-92.849,-93.303,-94.571,-94.281,-92.490,-91.017,-95.801,-92.799,-95.803,-95.228,-94.551,-93.711,-91.950,-92.728,-94.322,-94.545,-95.956,-94.222,-92.030,-95.658,-92.766,-93.361,-93.688,-91.795,-94.150,-92.969,-93.052,-92.699,-92.677,-92.336,-91.874,-93.424,-95.767,-93.782,-92.881,-93.217,-90.638,-91.681,-93.054,-93.044,-93.626,-93.133,-95.749,-92.585,-92.448,-94.406,-94.833,-93.429,-91.969,-89.973,-91.656,-93.042,-92.642,-95.004,-90.763,-92.919,-91.626,-93.180,-93.832,-91.325,-93.244,-92.962,-93.713,-92.217,-92.453,-91.016,-93.910,-92.073,-94.868,-93.089,-94.872,-91.306,-88.747,-92.915,-92.965,-92.083,-95.302,-91.783,-93.664,-92.867,-94.705,-92.159,-91.259,-94.219,-94.825,-92.106,-91.772,-93.961,-91.842,-93.974,-94.469,-93.138,-93.363,-93.092,-94.159,-93.749,-90.572,-93.733
187.256,137.412,-91.281,-95.798,-91.614,-93.762,-91.320,-94.814,-92.642,-90.798,-90.336,-92.009,-94.466,-92.426,-95.328,-93.967,-96.446,-91.816,-94.236,-93.867,-94.240,-96.587,-91.682,-92.772,-93.714,-94.999,-93.702,-93.935,-95.499,-92.092,-94.714,-92.407,-94.945,-93.868,-94.083,-92.730,-92.974,-90.870,-93.665,-94.056,-94.669,-92.626,-93.506,-92.302,-94.574,-93.737,-94.137,-94.672,-93.668,-91.477,-90.294,-92.724,-94.214,-93.438,-89.921,-93.415,-93.305,-93.193,-90.938,-90.940,-88.817,-94.487,-92.680,-91.215,-92.210,-94.737,-94.774,-93.879,-93.145,-92.656,-93.018,-94.430,-93.688,-94.195,-91.909,-94.025,-93.795,-86.266,-92.604,-92.885,-93.374,-95.158,-92.851,-93.084,-91.136,-93.561,-92.144,-94.477,-93.690,-92.796,-92.325,-93.367,-95.273,-90.899,-90.710,-92.642,-93.019,-90.362,-94.617,-92.273,-90.543,-93.898,-93.816
208.529,137.412,-94.161,-92.781,-92.773,-95.709,-94.293,-93.197,-93.273,-93.327,-90.570,-90.487,-91.447,-92.561,-93.137,-94.823,-90.743,-96.124,-93.582,-94.053,-94.141,-93.344,-94.442,-93.729,-93.877,-94.393,-92.361,-92.322,-92.725,-93.081,-94.647,-91.689,-92.217,-89.564,-93.949,-90.557,-93.259,-95.667,-94.429,-93.361,-93.722,-94.984,-94.507,-94.602,-94.711,-94.192,-91.374,-91.641,-95.647,-95.161,-92.239,-93.290,-91.974,-93.204,-90.095,-94.179,-92.188,-91.033,-94.614,-95.227,-91.667,-92.359,-92.823,-92.992,-92.860,-91.328,-91.827,-91.837,-92.705,-93.641,-96.610,-94.470,-93.992,-90.979,-91.020,-91.867,-91.390,-86.618,-92.759,-91.513,-94.721,-95.250,-91.802,-93.517,-93.408,-91.652,-93.990,-92.724,-92.590,-93.202,-93.478,-92.278,-92.731,-91.621,-93.664,-94.521,-94.580,-94.471,-92.682,-91.867,-92.250,-92.876,-93.652
229.802,137.412,-96.436,-90.411,-92.008,-91.695,-94.450,-91.256,-93.061,-94.111,-93.150,-95.355,-89.748,-93.814,-93.699,-94.707,-93.785,-91.569,-92.353,-95.599,-94.012,-91.541,-94.523,-91.935,-92.296,-93.906,-92.320,-90.502,-92.891,-91.687,-92.450,-92.213,-92.490,-93.873,-94.981,-92.952,-93.022,-83.953,-90.654,-92.909,-89.987,-94.285,-91.659,-93.000,-91.059,-92.690,-91.251,-95.108,-92.283,-92.144,-94.447,-89.726,-91.661,-93.158,-90.512,-92.992,-91.448,-90.851,-96.236,-93.368,-94.631,-93.455,-89.844,-92.628,-95.933,-91.939,-94.456,-92.668,-93.442,-94.656,-94.109,-92.512,-93.216,-96.214,-94.589,-91.165,-93.089,-91.600,-94.617,-92.426,-92.742,-95.660,-91.214,-93.675,-90.042,-92.494,-92.337,-93.119,-91.683,-94.386,-91.406,-92.114,-92.399,-92.193,-93.077,-92.512,-92.542,-91.491,-93.004,-92.124,-92.856,-93.537,-90.516
251.075,137.412,-94.626,-92.242,-93.577,-92.471,-92.420,-94.294,-91.865,-92.715,-92.860,-92.146,-92.511,-92.428,-91.616,-93.168,-93.222,-94.409,-93.594,-94.846,-90.855,-91.554,-90.481,-94.642,-91.979,-91.867,-93.923,-91.076,-93.816,-93.537,-92.451,-95.728,-92.174,-93.781,-92.873,-91.589,-90.132,-93.961,-92.561,-94.629,-93.686,-94.256,-91.794,-92.238,-92.636,-92.148,-92.502,-93.862,-95.330,-92.612,-94.094,-92.365,-94.072,-94.246,-88.652,-95.037,-91.404,-92.994,-94.131,-94.283,-91.447,-91.581,-93.643,-91.715,-92.847,-92.666,-94.273,-94.530,-92.755,-92.236,-93.543,-93.346,-92.059,-90.869,-94.661,-94.841,-92.298,-91.974,-92.869,-92.417,-93.445,-92.227,-93.542,-93.451,-91.925,-91.911,-94.017,-93.589,-93.769,-93.075,-93.541,-93.734,-92.491,-94.283,-93.807,-89.897,-91.408,-92.169,-93.388,-94.633,-91.758,-89.768,-92.870
272.349,137.412,-94.524,-94.095,-93.028,-95.432,-90.787,-93.803,-92.743,-95.341,-89.309,-92.026,-95.015,-94.392,-91.403,-93.795,-94.455,-92.102,-95.583,-92.710,-94.517,-92.927,-92.779,-91.479,-93.198,-94.464,-92.027,-93.251,-93.638,-92.750,-92.591,-92.933,-93.088,-92.565,-92.989,-96.135,-91.623,-91.659,-95.700,-92.038,-93.531,-94.090,-94.443,-93.906,-94.113,-92.640,-92.748,-93.976,-89.274,-96.709,-94.998,-93.122,-95.006,-94.226,-90.438,-92.765,-94.965,-94.860,-92.370,-92.382,-94.048,-91.579,-97.065,-90.918,-93.134,-91.010,-91.642,-94.204,-93.280,-90.926,-94.456,-93.437,-91.961,-91.976,-94.077,-92.025,-94.012,-93.955,-91.507,-94.197,-89.269,-93.795,-91.177,-92.472,-94.250,-92.575,-92.077,-93.429,-94.048,-87.849,-92.648,-93.885,-92.618,-92.927,-96.118,-92.355,-94.481,-93.685,-94.210,-94.472,-93.183,-95.295,-92.507
293.622,137.412,-92.470,-94.233,-94.905,-92.484,-91.290,-94.012,-94.320,-92.782,-95.493,-94.052,-92.958,-93.004,-93.099,-95.220,-93.534,-92.069,-93.452,-91.916,-93.708,-91.487,-92.884,-92.924,-93.504,-93.871,-91.810,-91.514,-96.075,-94.294,-94.736,-92.221,-91.346,-92.651,-93.429,-91.846,-94.945,-83.982,-90.815,-92.845,-93.895,-93.544,-93.306,-93.145,-92.822,-92.393,-92.950,-94.456,-93.753,-93.146,-94.864,-95.215,-91.311,-93.403,-89.221,-92.791,-91.956,-90.906,-89.880,-93.676,-93.664,-92.422,-92.267,-91.524,-91.874,-93.234,-92.475,-92.495,-91.238,-94.043,-93.884,-94.268,-93.190,-91.922,-91.927,-94.649,-92.416,-92.356,-94.909,-92.178,-90.759,-93.297,-93.805,-92.509,-94.726,-93.922,-92.916,-91.361,-92.570,-93.111,-89.658,-91.597,-93.058,-92.665,-93.181,-93.657,-93.429,-92.774,-92.727,-91.777,-92.342,-93.092,-93.063
314.895,137.412,-93.261,-95.759,-95.221,-92.806,-91.261,-92.111,-93.236,-93.270,-92.423,-92.960,-93.333,-95.869,-93.790,-92.126,-92.697,-94.486,-93.864,-92.556,-92.230,-94.218,-92.925,-91.981,-92.913,-93.450,-93.126,-93.543,-92.357,-94.588,-93.442,-92.517,-93.510,-96.321,-95.992,-92.195,-91.330,-92.971,-92.578,-93.576,-90.065,-94.892,-93.663,-92.422,-95.017,-92.166,-92.494,-91.506,-93.165,-88.660,-93.777,-91.393,-93.072,-92.275,-90.252,-92.349,-94.808,-94.245,-94.457,-93.142,-94.910,-91.339,-92.343,-89.839,-94.369,-93.103,-92.789,-94.623,-92.361,-91.889,-93.446,-91.246,-93.434,-92.696,-93.785,-91.870,-93.522,-92.344,-91.648,-94.043,-93.842,-94.397,-95.347,-94.677,-89.867,-91.097,-94.683,-94.534,-92.307,-91.250,-94.718,-92.422,-93.589,-91.365,-91.720,-91.204,-91.210,-92.882,-91.799,-91.158,-93.678,-91.755,-92.304
