PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
251.526,113.412,-91.385,-94.145,-94.073,-93.002,-94.397,-93.784,-92.370,-92.356,-94.463,-91.886,-93.840,-93.504,-94.050,-95.873,-92.267,-92.900,-95.551,-92.934,-91.207,-94.983,-91.851,-94.142,-94.005,-93.599,-89.798,-92.142,-95.800,-92.882,-94.570,-93.419,-93.333,-91.571,-91.796,-92.807,-92.468,-93.918,-93.290,-92.517,-91.444,-93.674,-94.804,-95.267,-94.693,-94.399,-95.443,-93.827,-92.488,-95.452,-90.664,-91.371,-93.706,-90.462,-87.704,-91.245,-96.410,-93.463,-93.202,-90.854,-93.686,-93.798,-94.711,-92.336,-91.751,-92.084,-93.113,-95.211,-94.265,-93.056,-91.270,-90.281,-92.379,-92.658,-91.107,-93.970,-92.060,-88.892,-88.667,-93.710,-91.357,-95.300,-90.015,-92.929,-91.647,-91.147,-94.071,-90.616,-92.449,-91.696,-92.523,-92.800,-90.978,-90.448,-93.979,-93.808,-92.093,-92.424,-93.816,-96.558,-94.080,-92.813,-93.754
272.799,113.412,-92.703,-92.744,-91.972,-94.295,-93.370,-93.466,-92.868,-92.160,-94.503,-95.699,-93.323,-92.968,-91.956,-92.735,-91.386,-92.516,-92.905,-93.088,-93.478,-94.261,-94.440,-95.158,-95.203,-95.530,-92.925,-92.193,-92.194,-93.849,-89.614,-89.586,-93.257,-91.442,-90.094,-94.451,-94.829,-92.918,-94.587,-94.164,-91.652,-91.903,-95.198,-94.068,-93.539,-94.033,-93.444,-97.009,-91.898,-91.697,-93.845,-96.889,-93.104,-89.574,-90.241,-90.836,-92.472,-92.166,-93.426,-93.862,-93.299,-90.708,-94.248,-90.133,-92.383,-92.216,-91.700,-91.700,-90.766,-94.206,-93.792,-93.919,-93.613,-94.532,-92.651,-95.771,-92.876,-89.924,-92.163,-94.213,-92.598,-93.525,-91.639,-92.552,-91.069,-91.249,-94.951,-93.814,-94.615,-93.694,-92.911,-93.635,-89.552,-91.727,-94.950,-92.851,-94.914,-94.428,-92.993,-91.007,-92.514,-92.695,-94.903
294.072,113.412,-93.452,-92.968,-93.383,-94.460,-94.626,-91.853,-93.222,-92.107,-92.942,-92.516,-92.698,-88.893,-90.068,-93.177,-92.065,-94.253,-95.542,-93.237,-93.313,-92.483,-93.650,-93.622,-93.893,-95.406,-92.694,-92.052,-92.372,-94.634,-94.903,-93.770,-94.300,-92.036,-92.788,-90.383,-93.110,-83.424,-90.501,-92.622,-91.268,-91.684,-93.757,-91.674,-94.806,-89.176,-91.926,-92.724,-93.883,-95.494,-90.726,-90.757,-91.198,-93.709,-88.840,-92.204,-92.822,-91.612,-92.770,-93.296,-91.645,-93.932,-93.994,-92.919,-93.375,-92.816,-92.211,-94.585,-94.081,-92.998,-92.875,-93.516,-90.690,-93.648,-92.161,-91.204,-96.095,-92.182,-92.785,-93.274,-94.255,-93.946,-93.716,-93.551,-90.535,-92.350,-93.249,-90.675,-93.585,-94.705,-91.876,-93.238,-92.366,-93.135,-93.874,-93.651,-92.140,-92.061,-94.915,-92.432,-91.467,-94.302,-90.898
315.345,113.412,-93.635,-94.361,-96.318,-89.779,-95.571,-94.892,-89.857,-95.899,-94.379,-93.864,-95.410,-94.301,-93.358,-94.244,-92.612,-94.331,-95.224,-94.681,-93.395,-94.640,-92.469,-93.762,-93.222,-93.284,-94.471,-93.326,-94.768,-92.497,-92.481,-93.342,-93.266,-92.312,-93.100,-93.108,-93.097,-92.298,-94.464,-92.290,-90.685,-92.646,-93.940,-93.290,-91.125,-92.137,-92.980,-94.188,-94.560,-94.381,-95.345,-91.065,-94.000,-92.619,-88.082,-89.088,-93.858,-93.535,-93.396,-92.463,-95.256,-91.625,-92.834,-92.865,-92.591,-90.092,-94.016,-91.134,-95.067,-94.391,-91.648,-92.254,-91.278,-92.110,-90.772,-94.597,-92.872,-93.540,-93.525,-92.095,-93.042,-91.500,-93.961,-93.854,-91.906,-91.189,-94.706,-95.390,-93.850,-91.719,-93.022,-93.717,-90.602,-93.024,-91.456,-91.048,-94.341,-95.561,-91.864,-93.184,-94.001,-93.126,-92.686
123.887,124.991,-94.543,-94.713,-91.799,-96.296,-94.961,-91.670,-93.143,-95.737,-92.798,-93.208,-93.546,-95.274,-92.121,-90.536,-96.229,-95.841,-91.785,-93.705,-93.947,-92.323,-91.332,-93.784,-92.257,-94.120,-93.016,-93.562,-92.558,-94.123,-93.831,-92.644,-94.034,-94.761,-94.111,-92.788,-93.812,-83.908,-91.647,-94.306,-95.778,-91.282,-94.031,-94.932,-92.342,-93.876,-94.577,-95.408,-91.677,-92.900,-95.435,-91.754,-94.252,-93.729,-93.193,-92.711,-94.176,-91.130,-92.162,-93.098,-92.869,-93.906,-92.046,-88.778,-95.934,-92.672,-90.090,-92.291,-95.070,-91.976,-92.949,-94.221,-93.371,-90.407,-93.978,-94.900,-93.620,-88.712,-94.029,-94.547,-92.949,-92.817,-95.481,-91.935,-92.180,-94.456,-94.112,-93.009,-92.751,-94.746,-92.358,-92.166,-94.707,-95.784,-92.191,-94.500,-94.748,-93.161,-93.031,-90.710,-91.445,-93.992,-92.238
145.161,124.991,-93.135,-94.939,-95.341,-93.580,-92.539,-93.249,-93.212,-96.542,-93.277,-93.907,-92.450,-93.313,-93.005,-93.898,-91.539,-92.535,-93.248,-95.366,-94.950,-93.656,-93.794,-93.854,-94.083,-93.941,-93.659,-92.131,-98.054,-94.074,-93.978,-95.873,-93.170,-92.804,-93.889,-91.992,-92.323,-92.630,-92.492,-93.099,-93.056,-92.919,-94.481,-93.214,-92.937,-94.428,-90.913,-92.152,-92.916,-93.227,-93.857,-91.701,-93.386,-92.410,-91.219,-92.628,-92.734,-92.391,-93.185,-92.418,-90.936,-94.164,-90.570,-92.567,-94.058,-93.253,-95.081,-92.623,-91.669,-91.546,-91.713,-93.008,-91.580,-91.967,-93.019,-94.916,-92.626,-91.436,-92.925,-91.046,-91.531,-94.151,-90.796,-94.983,-91.250,-93.289,-93.861,-91.985,-92.800,-94.025,-92.996,-94.016,-96.026,-92.545,-94.114,-92.318,-93.148,-91.243,-91.653,-94.293,-94.508,-94.539,-95.080
166.434,124.991,-93.001,-95.253,-93.563,-93.694,-94.529,-92.349,-91.363,-93.277,-93.451,-90.984,-94.740,-93.807,-94.725,-91.407,-90.463,-92.489,-94.228,-93.544,-95.451,-93.172,-93.772,-95.861,-92.960,-94.211,-95.919,-92.995,-93.448,-92.934,-95.031,-92.645,-94.422,-94.326,-95.331,-93.628,-92.475,-93.723,-91.772,-94.522,-92.833,-92.083,-91.168,-88.231,-88.265,-91.624,-91.955,-93.023,-93.408,-91.198,-94.585,-92.762,-96.114,-95.920,-89.540,-90.081,-94.251,-93.849,-94.728,-92.356,-91.033,-92.101,-92.326,-93.460,-94.401,-93.120,-90.076,-92.913,-90.915,-93.508,-93.760,-93.876,-92.758,-93.721,-94.315,-89.683,-89.520,-89.781,-91.285,-91.895,-93.706,-94.204,-94.332,-94.871,-91.812,-94.247,-94.362,-92.571,-91.656,-94.517,-95.509,-92.924,-92.102,-92.007,-92.369,-93.732,-93.998,-93.005,-92.122,-94.978,-94.862,-93.509,-93.166
187.707,124.991,-91.179,-94.643,-91.127,-92.213,-94.895,-94.231,-90.643,-94.497,-93.020,-93.075,-94.793,-95.536,-93.781,-90.505,-91.096,-94.984,-92.694,-93.248,-93.654,-97.233,-92.640,-93.637,-93.736,-93.867,-92.175,-92.163,-91.880,-93.324,-94.318,-93.458,-94.094,-91.333,-91.952,-92.302,-92.518,-85.811,-82.192,-92.979,-94.939,-95.010,-93.232,-95.476,-92.831,-96.187,-94.590,-90.573,-93.125,-93.015,-94.958,-91.036,-91.608,-93.179,-88.040,-93.425,-92.811,-93.668,-94.914,-92.537,-94.712,-93.671,-92.951,-91.971,-91.694,-90.165,-92.852,-89.291,-94.704,-93.061,-92.974,-92.151,-92.635,-91.713,-93.042,-92.894,-91.928,-89.726,-94.742,-94.464,-93.615,-92.978,-94.055,-92.659,-93.194,-94.112,-93.055,-93.300,-93.545,-93.869,-92.288,-92.707,-91.500,-94.624,-92.720,-95.948,-93.301,-93.283,-94.398,-92.914,-92.319,-94.593,-94.428
208.980,124.991,-92.565,-93.609,-92.192,-92.627,-93.937,-93.157,-96.139,-91.677,-93.796,-92.187,-92.692,-92.883,-91.672,-93.695,-92.515,-94.610,-93.340,-96.116,-95.775,-92.918,-91.876,-93.410,-93.439,-89.810,-95.301,-91.905,-91.927,-92.980,-94.290,-96.684,-91.157,-92.869,-93.268,-93.447,-93.417,-91.634,-82.334,-95.359,-92.566,-89.687,-91.854,-94.530,-92.956,-91.179,-94.512,-90.105,-89.991,-94.370,-94.403,-92.120,-91.510,-92.069,-91.968,-92.999,-92.936,-95.157,-93.732,-92.306,-93.520,-94.382,-91.392,-93.458,-92.519,-93.345,-93.431,-93.825,-93.199,-91.235,-91.038,-93.009,-92.056,-94.426,-93.780,-93.005,-91.250,-91.906,-93.623,-92.158,-92.752,-94.033,-93.645,-92.911,-91.234,-95.064,-93.492,-91.603,-93.872,-92.862,-95.183,-95.315,-95.206,-94.454,-93.562,-94.373,-94.379,-92.909,-92.399,-93.146,-96.028,-93.030,-92.206
230.253,124.991,-91.736,-94.532,-92.637,-95.553,-94.082,-90.976,-94.117,-93.720,-96.248,-91.511,-93.598,-95.498,-94.546,-93.865,-94.742,-91.137,-90.999,-93.291,-95.098,-93.053,-93.582,-93.676,-93.542,-93.840,-97.087,-91.980,-91.830,-90.673,-93.534,-91.487,-92.729,-95.137,-95.049,-92.323,-93.606,-93.023,-92.556,-95.164,-92.333,-95.806,-94.864,-94.002,-93.982,-93.698,-90.535,-93.013,-93.737,-93.598,-94.214,-92.637,-93.684,-93.727,-91.576,-93.463,-92.516,-92.849,-93.136,-94.028,-92.832,-92.482,-93.641,-94.113,-93.993,-90.398,-94.069,-93.727,-93.207,-93.358,-94.070,-91.668,-92.884,-92.017,-94.234,-92.078,-93.337,-92.355,-94.350,-91.396,-94.550,-94.675,-92.931,-92.775,-94.985,-94.049,-93.337,-94.207,-93.980,-91.132,-92.700,-94.063,-91.915,-92.065,-92.537,-93.620,-92.033,-92.795,-93.033,-91.996,-93.946,-91.359,-91.533
251.526,124.991,-92.933,-95.740,-91.804,-95.655,-92.630,-94.757,-93.374,-93.398,-94.499,-92.104,-92.060,-93.711,-93.675,-94.467,-93.530,-94.049,-92.173,-92.921,-92.837,-92.124,-93.280,-92.974,-94.085,-92.412,-91.666,-91.769,-95.120,-92.674,-91.735,-91.870,-93.732,-92.344,-95.422,-92.973,-91.816,-92.499,-90.434,-92.701,-95.314,-92.988,-96.187,-93.138,-92.593,-92.644,-93.571,-92.072,-94.962,-93.506,-93.219,-93.283,-92.823,-95.783,-87.905,-94.124,-92.001,-91.743,-94.051,-92.052,-92.531,-94.776,-94.537,-91.912,-95.139,-91.929,-93.510,-93.475,-92.443,-92.151,-93.259,-90.158,-88.886,-91.239,-94.582,-90.600,-93.132,-90.242,-95.166,-91.977,-92.126,-94.225,-91.865,-93.501,-94.398,-92.777,-92.535,-93.675,-94.187,-92.831,-93.891,-92.789,-94.178,-96.155,-92.865,-92.712,-95.605,-92.682,-94.528,-94.822,-94.117,-92.347,-92.377
272.799,124.991,-94.764,-93.568,-92.650,-92.158,-95.231,-94.473,-93.355,-91.476,-93.642,-94.630,-91.288,-93.543,-92.805,-93.341,-91.036,-93.381,-92.773,-93.173,-92.585,-94.255,-94.739,-94.889,-94.543,-92.705,-94.143,-92.956,-93.354,-93.270,-91.941,-93.325,-93.425,-92.275,-90.735,-92.672,-94.487,-92.534,-93.871,-93.447,-93.437,-93.727,-94.389,-92.936,-93.623,-91.505,-92.387,-93.270,-94.022,-93.554,-94.342,-94.334,-91.306,-91.987,-90.254,-91.446,-94.215,-93.608,-95.510,-93.935,-94.975,-92.330,-95.120,-92.317,-89.063,-90.623,-90.101,-92.095,-95.238,-92.023,-92.143,-93.466,-93.949,-94.393,-92.610,-94.965,-93.128,-91.252,-93.105,-93.603,-90.173,-93.822,-94.327,-94.034,-92.193,-93.996,-92.744,-93.030,-93.626,-91.755,-94.182,-90.805,-91.569,-95.132,-93.758,-93.361,-93.025,-93.429,-94.721,-93.375,-94.796,-93.327,-92.661
294.072,124.991,-95.706,-94.207,-92.226,-92.092,-91.483,-93.569,-92.810,-96.319,-95.051,-92.495,-92.577,-93.650,-92.108,-91.962,-93.898,-93.936,-93.416,-93.567,-95.384,-92.701,-95.083,-93.721,-91.988,-93.741,-93.460,-94.010,-93.945,-93.924,-93.978,-92.193,-91.300,-92.307,-92.685,-93.421,-93.682,-83.342,-93.585,-90.521,-91.497,-95.696,-93.630,-91.766,-92.759,-93.931,-92.323,-94.040,-93.619,-93.142,-93.229,-94.981,-90.859,-93.978,-87.898,-92.908,-90.982,-92.624,-95.857,-94.261,-91.543,-92.741,-93.681,-90.925,-93.839,-93.903,-92.843,-93.944,-92.493,-94.511,-92.946,-94.105,-92.804,-92.756,-89.729,-92.350,-90.797,-90.902,-92.315,-91.004,-92.661,-94.248,-92.178,-93.372,-94.685,-93.187,-91.760,-93.482,-95.012,-95.120,-92.188,-96.244,-92.960,-91.908,-94.180,-92.194,-96.321,-93.088,-93.673,-92.006,-94.181,-93.100,-92.870
315.345,124.991,-93.118,-95.164,-90.470,-93.789,-93.419,-93.784,-91.150,-91.867,-94.556,-92.081,-94.201,-94.949,-91.325,-94.543,-90.681,-95.195,-94.426,-92.293,-91.268,-92.395,-93.371,-93.039,-92.140,-94.722,-92.064,-93.534,-95.222,-93.617,-92.538,-92.106,-92.689,-91.945,-93.181,-90.753,-93.721,-92.851,-94.859,-93.991,-94.689,-93.086,-94.304,-92.553,-94.312,-94.892,-92.415,-93.163,-94.392,-94.088,-93.557,-94.704,-92.104,-90.216,-88.437,-91.513,-92.192,-95.071,-92.250,-90.692,-96.025,-93.932,-92.572,-94.021,-93.715,-90.579,-93.353,-92.871,-95.118,-90.789,-92.573,-94.983,-91.331,-94.124,-94.188,-95.170,-93.910,-88.728,-90.411,-93.120,-94.875,-90.936,-93.558,-92.200,-93.985,-89.791,-92.049,-94.161,-91.448,-94.538,-93.556,-93.824,-95.925,-94.279,-93.798,-92.829,-91.714,-94.180,-94.948,-94.295,-94.167,-94.820,-91.373
123.887,136.570,-95.426,-92.757,-91.153,-93.578,-90.391,-92.397,-94.297,-93.696,-93.567,-93.073,-93.447,-92.619,-94.541,-93.499,-91.772,-95.455,-93.997,-92.371,-92.702,-95.522,-92.435,-94.376,-94.788,-94.883,-93.626,-93.860,-93.135,-94.071,-92.824,-93.638,-92.269,-92.379,-94.574,-93.924,-93.291,-89.708,-94.275,-90.703,-93.182,-93.212,-92.237,-94.030,-91.268,-91.652,-94.199,-91.847,-93.023,-94.054,-93.157,-92.793,-90.957,-92.206,-88.734,-95.997,-93.911,-92.339,-93.644,-94.131,-93.626,-95.605,-92.747,-91.413,-91.417,-92.359,-91.933,-93.209,-92.182,-91.378,-95.021,-92.201,-91.426,-92.985,-93.614,-94.600,-92.730,-84.890,-94.346,-91.475,-90.660,-92.307,-92.709,-91.845,-96.435,-91.989,-94.947,-94.232,-93.353,-93.332,-91.861,-93.751,-92.771,-91.605,-93.217,-91.586,-91.112,-94.148,-93.481,-94.736,-94.944,-93.017,-93.550
145.161,136.570,-94.494,-94.617,-95.656,-92.282,-96.004,-91.166,-92.698,-95.915,-91.272,-94.580,-94.125,-92.366,-96.130,-92.698,-92.788,-90.550,-93.065,-94.171,-92.156,-92.090,-90.920,-95.276,-92.357,-94.738,-94.367,-93.503,-94.266,-92.289,-93.420,-93.851,-92.760,-93.787,-93.592,-93.675,-96.156,-92.765,-92.737,-93.120,-92.674,-93.100,-94.411,-94.552,-94.717,-94.235,-92.861,-95.307,-94.812,-91.701,-92.513,-92.540,-94.861,-93.549,-88.658,-94.100,-94.882,-91.896,-92.821,-93.164,-94.060,-93.144,-95.001,-93.336,-92.861,-90.788,-90.854,-91.949,-92.492,-92.009,-92.625,-93.485,-94.765,-95.502,-93.995,-92.290,-92.182,-90.607,-92.056,-94.111,-95.492,-94.590,-92.612,-92.075,-91.912,-92.476,-92.557,-92.749,-94.766,-91.417,-94.603,-92.511,-92.084,-94.831,-94.838,-94.339,-93.351,-92.629,-92.890,-92.525,-90.627,-94.206,-91.750
166.434,136.570,-93.222,-93.935,-95.899,-93.876,-92.558,-92.028,-92.959,-95.466,-93.861,-93.812,-92.700,-91.496,-91.886,-91.960,-94.340,-94.109,-93.453,-94.198,-93.514,-94.930,-95.207,-92.450,-94.187,-93.621,-93.549,-92.855,-94.444,-93.377,-93.465,-89.704,-92.808,-94.156,-92.202,-94.662,-93.545,-92.349,-93.075,-93.798,-92.543,-92.579,-93.883,-92.462,-92.185,-95.880,-91.055,-92.665,-95.830,-93.862,-95.547,-91.412,-93.623,-96.535,-92.607,-92.523,-94.082,-92.563,-93.910,-93.279,-92.884,-95.761,-95.856,-92.921,-92.206,-92.219,-93.573,-94.613,-94.668,-95.552,-91.860,-92.094,-91.874,-90.186,-90.850,-91.545,-90.669,-87.273,-97.638,-94.494,-92.593,-91.329,-94.961,-94.183,-90.034,-93.109,-93.701,-91.967,-94.869,-94.116,-95.158,-93.365,-93.927,-92.822,-94.332,-92.623,-93.026,-93.096,-94.661,-91.960,-94.448,-94.373,-93.486
187.707,136.570,-94.654,-92.067,-93.789,-93.020,-94.344,-93.106,-95.068,-95.212,-91.987,-95.009,-92.146,-96.035,-93.222,-95.188,-93.831,-93.724,-92.474,-92.010,-93.128,-94.538,-96.005,-90.418,-91.900,-90.732,-92.075,-91.720,-92.467,-94.818,-95.653,-91.109,-91.109,-94.844,-90.382,-92.211,-92.581,-82.969,-94.151,-91.384,-91.918,-92.404,-93.708,-93.398,-93.670,-91.513,-93.791,-92.227,-95.894,-94.077,-93.280,-94.475,-93.367,-94.037,-91.193,-93.867,-93.846,-95.640,-94.301,-93.243,-91.518,-92.399,-96.412,-90.125,-92.587,-92.733,-93.465,-94.537,-89.398,-93.473,-93.202,-93.585,-92.813,-92.400,-90.681,-94.293,-91.401,-89.659,-95.740,-94.225,-91.947,-92.952,-93.690,-94.198,-94.801,-92.953,-91.193,-93.672,-91.357,-92.885,-92.401,-90.324,-93.289,-92.166,-93.864,-95.474,-91.693,-94.721,-95.302,-90.526,-93.261,-91.868,-92.763
208.980,136.570,-91.287,-93.389,-95.780,-93.688,-94.518,-94.035,-93.409,-94.783,-93.634,-90.543,-93.781,-90.979,-93.749,-93.376,-93.162,-92.929,-93.350,-96.427,-95.005,-93.576,-92.030,-90.943,-92.795,-93.501,-95.192,-95.181,-91.619,-93.727,-92.752,-92.413,-92.081,-94.299,-92.639,-93.575,-92.467,-93.025,-91.576,-92.759,-92.346,-92.024,-93.935,-92.637,-93.728,-92.268,-93.065,-93.329,-93.567,-93.750,-92.775,-92.453,-93.942,-93.071,-90.007,-92.985,-94.167,-92.259,-95.423,-92.919,-92.062,-95.183,-92.660,-92.349,-91.675,-93.618,-94.332,-92.459,-92.123,-94.720,-91.207,-92.572,-92.509,-92.382,-92.485,-93.995,-90.985,-88.230,-91.505,-93.039,-91.772,-93.755,-89.874,-92.565,-92.616,-92.173,-91.854,-91.735,-91.349,-95.666,-96.136,-93.717,-93.606,-91.642,-92.373,-92.893,-93.845,-94.694,-92.752,-93.764,-91.907,-94.998,-93.610
230.253,136.570,-91.185,-92.257,-93.638,-94.644,-94.065,-92.951,-92.841,-94.356,-91.947,-93.033,-90.850,-92.421,-94.659,-96.615,-94.583,-94.638,-95.071,-92.214,-93.320,-90.025,-93.234,-93.380,-93.475,-94.863,-95.246,-93.565,-92.036,-92.649,-94.145,-92.545,-94.978,-91.719,-94.347,-93.567,-92.179,-90.994,-94.024,-93.300,-91.760,-92.365,-92.786,-90.852,-90.788,-94.227,-91.547,-95.615,-94.609,-96.108,-93.740,-92.139,-93.991,-95.660,-89.889,-90.911,-93.444,-91.584,-93.401,-91.984,-94.843,-90.788,-91.985,-93.185,-93.806,-90.941,-92.667,-91.757,-94.563,-90.406,-93.732,-93.522,-93.201,-93.695,-93.075,-92.675,-93.530,-93.021,-95.619,-92.381,-92.733,-92.392,-93.634,-91.733,-91.625,-92.454,-93.004,-91.969,-91.833,-97.030,-93.122,-93.956,-91.472,-93.682,-90.360,-93.257,-92.502,-94.955,-91.573,-92.449,-93.534,-93.476,-92.559
251.526,136.570,-94.248,-93.354,-93.737,-93.216,-90.664,-95.114,-93.433,-94.167,-92.314,-93.257,-92.743,-93.734,-92.739,-93.516,-94.649,-94.495,-93.522,-91.987,-90.974,-93.190,-93.954,-94.283,-92.095,-94.139,-91.941,-92.997,-96.816,-92.747,-93.304,-92.829,-92.986,-92.815,-94.293,-93.232,-94.353,-82.173,-92.739,-93.372,-94.992,-93.079,-96.337,-92.203,-94.256,-93.720,-91.991,-93.200,-93.298,-93.175,-91.078,-94.022,-93.018,-93.346,-91.098,-90.793,-91.544,-91.423,-92.172,-92.617,-94.046,-94.787,-95.580,-91.908,-92.031,-93.931,-92.451,-91.522,-93.465,-91.446,-93.344,-93.613,-93.484,-96.208,-94.109,-94.271,-93.963,-91.032,-91.879,-92.008,-93.928,-91.678,-94.004,-93.438,-90.807,-92.181,-93.699,-92.242,-94.006,-93.113,-93.341,-94.419,-93.928,-92.520,-93.200,-93.353,-91.940,-92.964,-95.595,-91.938,-92.821,-92.685,-92.199
272.799,136.570,-92.746,-90.565,-94.924,-93.721,-94.097,-92.375,-92.849,-93.474,-94.079,-94.276,-95.141,-92.262,-93.985,-94.395,-95.731,-95.321,-92.546,-93.540,-92.936,-92.791,-93.851,-93.120,-96.411,-91.103,-92.662,-92.968,-94.332,-95.363,-95.066,-91.344,-94.433,-92.561,-94.612,-95.875,-91.419,-92.209,-93.092,-93.409,-92.838,-93.445,-93.790,-93.254,-94.173,-92.394,-92.151,-92.462,-91.655,-91.751,-91.804,-93.656,-93.698,-92.510,-88.661,-91.374,-92.407,-92.897,-92.900,-92.585,-94.732,-93.631,-92.162,-90.567,-91.164,-90.159,-95.942,-92.376,-92.053,-93.933,-95.282,-92.334,-93.897,-92.025,-93.024,-92.292,-92.710,-91.478,-92.703,-93.913,-94.531,-94.382,-92.456,-92.231,-93.433,-91.410,-93.242,-90.959,-92.868,-93.647,-93.263,-93.484,-93.063,-94.537,-93.971,-92.301,-91.574,-95.894,-91.590,-94.526,-95.463,-94.299,-91.917
294.072,136.570,-92.580,-96.134,-93.324,-93.002,-91.934,-93.677,-95.987,-90.943,-93.646,-92.012,-94.529,-95.835,-94.339,-93.076,-94.591,-92.799,-92.835,-93.470,-91.491,-94.203,-94.018,-94.681,-97.240,-93.713,-91.640,-92.795,-93.281,-94.123,-94.364,-91.829,-94.000,-93.182,-94.218,-92.749,-94.209,-92.587,-93.317,-92.933,-95.832,-92.691,-93.090,-95.400,-93.645,-92.267,-93.652,-93.968,-94.334,-92.971,-96.885,-93.231,-90.090,-91.245,-87.158,-92.916,-93.650,-95.734,-90.869,-93.079,-93.660,-90.535,-94.610,-92.770,-93.122,-94.055,-91.905,-91.618,-91.778,-94.501,-93.911,-93.262,-93.780,-93.597,-92.620,-93.474,-93.050,-93.520,-94.047,-95.030,-92.980,-93.564,-90.438,-93.306,-93.904,-91.667,-94.155,-92.678,-93.251,-94.486,-91.057,-92.804,-93.414,-92.574,-94.566,-93.280,-94.025,-94.501,-94.758,-94.133,-92.218,-92.839,-91.552
315.345,136.570,-94.681,-93.828,-91.314,-92.844,-91.769,-91.476,-94.271,-92.975,-93.926,-90.779,-91.404,-93.274,-94.324,-93.183,-94.509,-93.578,-91.803,-93.111,-93.482,-94.970,-92.150,-93.235,-91.885,-91.481,-94.100,-92.651,-92.640,-94.634,-94.866,-92.347,-92.087,-93.959,-91.734,-94.992,-90.600,-92.799,-95.605,-94.088,-93.399,-91.307,-93.085,-90.226,-93.774,-93.152,-91.309,-91.115,-93.070,-90.647,-95.123,-94.319,-92.780,-92.272,-88.398,-92.246,-95.630,-95.378,-91.727,-92.486,-91.881,-94.458,-94.535,-93.382,-93.267,-90.934,-92.374,-93.631,-92.715,-92.229,-94.393,-93.676,-93.531,-95.512,-93.338,-93.501,-92.595,-90.539,-90.971,-92.083,-90.724,-94.977,-91.163,-94.695,-96.154,-91.040,-93.296,-92.611,-92.641,-95.287,-93.063,-92.201,-94.310,-92.305,-91.935,-92.052,-93.562,-92.700,-91.286,-94.465,-91.818,-92.483,-93.933
