PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
184.941,103.096,-100.178,-101.252,-101.084,-102.243,-101.182,-101.603,-101.813,-100.622,-100.070,-101.174,-101.180,-101.750,-101.841,-99.426,-99.722,-98.930,-101.197,-99.872,-101.750,-100.070,-101.879,-100.281,-99.341,-100.203,-90.929,-84.320,-96.144,-99.090,-98.810,-100.179,-97.937,-100.547,-100.992,-100.761,-101.228,-84.660,-101.108,-99.788,-100.514,-97.820,-100.975,-99.480,-99.814,-100.554,-98.458,-99.693,-99.204,-97.458,-102.476,-100.065,-98.810,-100.602,-94.742,-99.373,-98.812,-100.672,-99.608,-97.319,-99.918,-99.312,-98.309,-99.545,-101.523,-102.256,-99.746,-101.497,-100.076,-102.187,-98.908,-101.002,-99.534,-99.772,-100.574,-100.489,-99.764,-89.196,-98.886,-101.414,-99.677,-100.918,-98.594,-97.020,-98.049,-97.879,-101.265,-101.669,-99.528,-101.405,-100.791,-101.070,-99.225,-99.602,-98.809,-101.423,-99.258,-101.019,-100.747,-100.677,-96.867,-100.020,-98.179
195.041,103.096,-102.105,-100.771,-101.043,-100.531,-99.458,-101.971,-101.284,-101.263,-101.453,-100.265,-101.521,-100.935,-100.461,-100.501,-99.790,-100.435,-101.536,-96.826,-100.942,-99.926,-101.326,-98.791,-100.300,-98.994,-93.357,-84.293,-91.460,-98.783,-100.532,-100.334,-100.132,-101.195,-100.241,-100.676,-101.412,-86.528,-100.862,-101.231,-100.724,-99.193,-100.407,-102.896,-101.378,-100.576,-100.084,-101.972,-99.475,-100.696,-101.340,-99.483,-97.616,-100.705,-91.103,-100.084,-99.699,-97.920,-102.068,-99.348,-101.026,-98.753,-97.038,-94.906,-102.319,-101.216,-101.630,-101.159,-99.653,-98.819,-98.832,-101.722,-98.102,-99.474,-96.872,-102.509,-100.686,-88.808,-98.810,-100.088,-98.947,-98.742,-99.103,-97.723,-100.606,-98.537,-101.566,-101.355,-99.319,-99.933,-100.077,-101.312,-101.332,-99.437,-101.373,-100.482,-100.450,-99.949,-101.574,-100.221,-100.426,-96.517,-101.433
205.141,103.096,-99.751,-101.177,-100.335,-100.206,-102.540,-99.777,-100.378,-100.924,-100.286,-97.887,-100.627,-101.743,-101.365,-100.830,-101.281,-98.225,-100.462,-101.698,-99.839,-99.710,-100.575,-100.969,-102.265,-100.380,-94.692,-88.903,-93.127,-98.377,-99.530,-102.033,-100.633,-101.093,-101.777,-101.708,-102.186,-85.723,-100.548,-101.637,-99.299,-101.003,-98.857,-99.635,-97.820,-100.424,-100.480,-100.843,-100.002,-99.584,-100.836,-100.183,-96.383,-101.052,-95.296,-99.551,-99.922,-98.288,-100.055,-98.918,-100.595,-98.208,-100.718,-96.387,-101.063,-99.432,-97.521,-102.041,-98.820,-99.795,-98.271,-99.649,-96.787,-95.551,-98.423,-102.301,-100.627,-91.119,-98.572,-99.511,-97.347,-98.426,-100.620,-97.938,-95.944,-97.580,-100.893,-100.954,-97.901,-99.813,-98.012,-99.624,-99.584,-99.268,-99.585,-100.175,-101.730,-100.037,-99.879,-98.979,-97.426,-101.027,-100.259
215.242,103.096,-99.970,-101.537,-99.894,-100.531,-101.415,-101.434,-101.721,-101.987,-99.837,-100.383,-100.723,-100.244,-102.121,-100.621,-98.637,-101.398,-101.935,-98.510,-99.768,-100.471,-101.008,-100.901,-102.061,-99.839,-90.847,-88.575,-95.313,-99.835,-101.925,-99.162,-98.605,-99.682,-100.726,-98.651,-100.304,-85.417,-99.747,-100.880,-99.929,-99.651,-99.059,-100.060,-98.901,-101.477,-98.416,-99.944,-99.288,-100.663,-101.560,-97.901,-97.736,-100.339,-94.927,-96.797,-97.904,-98.755,-100.228,-97.714,-99.981,-100.261,-100.795,-96.005,-100.245,-97.550,-98.721,-100.899,-98.589,-99.145,-97.481,-98.137,-97.882,-97.872,-97.975,-101.174,-98.435,-88.744,-100.006,-98.502,-99.711,-99.964,-99.329,-100.809,-97.509,-100.278,-99.652,-100.158,-97.474,-99.119,-99.980,-100.104,-100.073,-98.705,-101.486,-99.429,-101.184,-101.122,-98.132,-98.311,-100.422,-99.289,-97.799
225.342,103.096,-98.291,-101.969,-100.673,-102.358,-99.649,-101.083,-102.602,-101.939,-101.309,-101.544,-102.031,-100.649,-100.217,-100.430,-99.207,-100.076,-100.371,-101.590,-101.528,-100.169,-100.929,-101.725,-100.935,-99.934,-95.095,-86.380,-94.235,-99.320,-100.054,-100.721,-100.572,-99.791,-102.257,-100.057,-101.270,-99.978,-99.391,-98.741,-101.895,-98.989,-99.884,-100.505,-101.294,-97.571,-100.088,-96.958,-101.166,-100.751,-99.386,-98.978,-97.583,-98.942,-97.508,-98.265,-101.134,-100.188,-101.081,-97.473,-98.818,-101.662,-99.866,-95.892,-100.846,-100.290,-98.629,-101.193,-99.778,-97.952,-100.322,-99.028,-94.843,-101.953,-98.224,-100.878,-98.989,-89.300,-100.466,-99.383,-98.924,-101.616,-99.261,-98.490,-97.648,-96.721,-99.948,-101.184,-98.816,-99.807,-98.502,-100.045,-101.277,-101.119,-97.366,-99.270,-100.609,-101.763,-98.809,-100.135,-98.066,-100.731,-99.605
235.443,103.096,-100.142,-101.750,-101.817,-101.205,-101.250,-100.403,-100.941,-101.708,-101.135,-100.832,-100.607,-101.194,-101.957,-99.896,-101.571,-100.637,-100.472,-100.185,-99.730,-100.547,-101.974,-100.007,-101.748,-100.361,-97.657,-89.033,-91.915,-99.859,-101.357,-99.788,-100.587,-101.888,-100.513,-102.088,-100.892,-100.333,-100.894,-100.501,-101.095,-98.890,-100.462,-99.452,-100.118,-101.361,-97.755,-100.725,-99.656,-100.035,-98.378,-99.509,-97.665,-100.964,-94.800,-98.820,-100.591,-99.305,-100.101,-99.973,-100.106,-99.913,-99.716,-95.699,-99.091,-97.421,-99.767,-101.180,-97.955,-101.689,-99.116,-99.101,-99.362,-99.583,-98.038,-102.102,-100.131,-90.613,-100.100,-99.886,-100.705,-99.323,-98.528,-98.542,-98.015,-99.243,-100.048,-100.289,-99.929,-100.297,-99.354,-100.471,-100.366,-98.493,-100.530,-101.676,-99.672,-102.358,-99.428,-100.743,-97.956,-101.053,-101.935
245.543,103.096,-101.256,-101.700,-99.803,-101.299,-101.435,-101.840,-101.861,-99.797,-102.172,-99.511,-98.849,-100.462,-99.573,-100.905,-103.426,-100.140,-100.540,-99.970,-99.788,-100.103,-99.805,-99.085,-100.690,-98.736,-95.554,-88.912,-100.456,-101.037,-99.471,-98.832,-100.256,-101.547,-101.065,-102.657,-98.113,-99.051,-99.417,-102.248,-99.223,-98.832,-101.495,-101.189,-100.483,-100.859,-98.279,-98.595,-100.115,-100.157,-101.314,-97.729,-97.788,-99.629,-92.327,-97.334,-100.094,-100.341,-98.578,-99.105,-99.560,-98.881,-100.299,-96.049,-100.161,-101.074,-100.915,-100.675,-100.523,-100.443,-99.557,-98.494,-97.595,-99.079,-97.604,-99.159,-98.175,-93.877,-98.647,-98.690,-100.095,-97.270,-99.569,-100.674,-99.601,-97.105,-101.542,-99.501,-99.459,-101.389,-100.488,-99.077,-101.044,-98.183,-102.027,-99.243,-99.598,-100.358,-100.479,-99.330,-98.259,-100.411,-100.770
255.644,103.096,-98.314,-101.508,-100.592,-101.475,-101.261,-101.380,-101.801,-101.558,-102.038,-100.681,-99.323,-101.809,-102.195,-100.993,-101.562,-100.805,-101.564,-101.115,-101.961,-100.626,-101.591,-99.878,-100.525,-97.835,-94.992,-89.943,-92.749,-100.248,-98.755,-98.542,-98.151,-99.529,-100.415,-99.534,-99.361,-100.846,-99.759,-100.185,-98.805,-99.653,-102.299,-100.747,-99.461,-97.666,-99.218,-98.687,-97.568,-96.380,-100.793,-96.506,-98.928,-101.506,-92.964,-98.099,-100.601,-97.534,-100.833,-96.777,-99.318,-98.396,-99.595,-98.524,-100.179,-97.922,-101.002,-100.807,-99.968,-101.088,-98.664,-100.165,-98.570,-100.600,-98.702,-100.882,-98.932,-91.641,-100.816,-96.341,-100.719,-100.219,-99.781,-99.864,-99.036,-98.417,-100.923,-97.087,-98.064,-100.080,-95.288,-100.459,-100.783,-100.446,-100.980,-101.518,-100.216,-101.772,-101.310,-101.905,-96.851,-99.007,-100.179
265.744,103.096,-101.988,-102.771,-100.800,-99.436,-99.827,-101.339,-102.946,-102.046,-102.461,-99.563,-101.184,-101.953,-100.126,-101.708,-100.695,-100.561,-99.065,-100.343,-99.616,-100.630,-101.565,-100.428,-101.036,-100.208,-97.337,-90.271,-93.254,-96.192,-101.746,-99.838,-101.520,-100.689,-99.879,-100.231,-100.100,-101.062,-101.072,-101.540,-99.837,-99.704,-100.707,-100.630,-99.534,-99.883,-99.109,-99.242,-101.386,-98.810,-98.998,-97.865,-96.562,-98.087,-92.973,-98.146,-99.085,-97.634,-99.028,-96.837,-102.559,-99.600,-100.826,-98.723,-102.116,-100.213,-98.588,-101.247,-99.182,-101.123,-100.927,-100.856,-101.281,-101.071,-97.289,-100.841,-100.764,-93.346,-99.390,-97.843,-100.107,-100.083,-100.027,-100.018,-98.966,-100.414,-98.889,-97.317,-100.462,-101.647,-98.652,-100.663,-101.322,-99.801,-98.667,-99.728,-99.961,-99.928,-96.601,-98.276,-97.525,-97.120,-99.992
275.845,103.096,-100.914,-102.503,-100.081,-102.211,-100.867,-102.031,-99.913,-100.242,-99.930,-100.992,-100.857,-100.502,-101.522,-99.839,-101.290,-101.343,-100.014,-100.185,-101.336,-100.787,-99.283,-101.194,-102.055,-100.966,-93.595,-90.439,-93.493,-101.011,-99.825,-99.296,-98.479,-99.442,-100.662,-100.191,-99.948,-100.306,-98.887,-99.136,-100.422,-100.875,-98.699,-100.759,-100.759,-101.340,-98.640,-98.017,-100.026,-99.274,-98.580,-97.453,-96.492,-98.289,-92.944,-97.481,-101.527,-97.431,-99.340,-96.751,-98.506,-99.563,-100.142,-99.816,-99.829,-99.439,-98.473,-101.104,-97.680,-98.373,-100.665,-98.577,-98.016,-99.272,-99.286,-101.493,-101.147,-93.386,-100.394,-97.908,-101.064,-98.405,-99.484,-101.316,-98.601,-98.202,-100.909,-100.152,-100.003,-102.252,-100.220,-99.774,-100.524,-99.484,-100.438,-100.593,-101.431,-101.996,-98.589,-99.197,-98.385,-97.324,-99.289
285.945,103.096,-101.474,-101.784,-101.376,-101.227,-100.714,-101.770,-100.206,-100.124,-100.851,-100.022,-101.564,-102.238,-101.710,-100.142,-101.318,-101.008,-101.764,-100.963,-98.913,-99.758,-99.168,-99.500,-101.983,-100.905,-91.525,-90.326,-98.182,-100.384,-101.031,-100.749,-98.966,-99.767,-98.150,-100.685,-100.579,-96.903,-99.064,-100.209,-99.258,-97.308,-102.922,-99.192,-101.093,-101.863,-98.518,-100.746,-99.546,-98.534,-102.363,-97.328,-99.049,-99.454,-92.649,-99.620,-97.385,-97.972,-102.333,-100.113,-100.183,-95.630,-98.719,-97.194,-98.283,-101.483,-100.666,-102.125,-99.097,-100.399,-99.893,-96.981,-100.132,-99.448,-99.523,-100.484,-100.794,-93.435,-100.745,-97.467,-97.144,-99.235,-100.694,-99.352,-97.294,-99.879,-98.682,-97.616,-99.217,-100.217,-99.985,-101.878,-100.657,-98.442,-99.177,-99.122,-99.063,-101.799,-101.025,-98.660,-99.480,-101.569,-101.801
296.045,103.096,-100.248,-102.900,-100.304,-101.347,-99.328,-101.533,-101.606,-102.556,-101.320,-101.291,-100.949,-100.619,-99.204,-100.976,-101.415,-100.759,-100.576,-100.665,-100.987,-100.496,-100.374,-101.417,-101.350,-99.524,-92.804,-89.332,-98.546,-100.971,-100.241,-100.568,-97.673,-98.744,-99.359,-101.347,-102.762,-100.276,-102.386,-99.472,-99.188,-100.119,-97.380,-102.243,-97.935,-99.777,-98.269,-98.779,-99.534,-100.057,-99.090,-96.516,-97.526,-97.748,-94.518,-97.337,-101.141,-97.230,-100.637,-98.605,-100.159,-101.238,-99.894,-95.266,-101.349,-99.619,-100.214,-101.301,-99.574,-100.368,-100.523,-99.230,-100.591,-99.783,-100.594,-100.218,-101.064,-92.780,-100.407,-98.904,-100.840,-99.603,-101.032,-101.814,-96.394,-97.390,-99.565,-100.529,-100.061,-98.695,-99.778,-100.951,-99.606,-98.517,-100.960,-101.032,-101.769,-101.221,-101.401,-100.949,-97.923,-99.606,-99.858
306.146,103.096,-101.260,-101.296,-101.498,-101.768,-100.677,-102.347,-102.082,-100.110,-100.268,-101.025,-101.576,-102.201,-100.656,-101.023,-100.483,-102.141,-100.891,-98.612,-97.751,-101.282,-99.786,-100.873,-101.350,-101.288,-94.618,-89.792,-93.935,-100.633,-100.980,-97.866,-102.155,-100.623,-101.355,-101.395,-100.913,-100.347,-101.328,-102.408,-100.583,-99.173,-100.967,-98.474,-101.055,-101.483,-98.075,-99.434,-101.832,-100.909,-99.223,-99.328,-98.942,-97.903,-92.195,-99.215,-100.605,-97.158,-99.690,-98.627,-100.052,-100.171,-100.503,-100.274,-102.133,-100.044,-97.429,-100.705,-99.964,-97.303,-99.701,-99.681,-101.033,-100.371,-97.118,-96.734,-98.450,-91.513,-100.576,-98.008,-98.727,-99.826,-101.724,-97.494,-97.830,-97.826,-99.125,-100.077,-98.892,-99.884,-99.940,-100.259,-101.831,-101.033,-99.863,-101.300,-101.603,-99.818,-98.833,-100.400,-97.044,-100.593,-101.387
316.246,103.096,-101.425,-102.264,-100.965,-100.700,-101.361,-101.367,-100.140,-102.148,-101.477,-101.164,-101.088,-100.135,-100.592,-101.310,-100.673,-102.267,-100.044,-100.452,-100.275,-100.327,-101.196,-101.172,-101.495,-100.124,-89.890,-85.745,-97.615,-101.781,-99.981,-98.963,-100.580,-99.823,-101.899,-99.688,-98.231,-100.732,-100.231,-100.410,-100.221,-100.479,-100.030,-100.688,-98.912,-100.009,-101.324,-100.581,-100.851,-101.430,-98.521,-97.518,-99.544,-98.917,-92.945,-99.157,-101.118,-99.814,-101.752,-96.691,-99.955,-101.334,-98.095,-96.677,-100.978,-99.133,-98.807,-101.091,-99.799,-99.018,-97.892,-98.364,-98.815,-98.130,-101.747,-101.420,-99.169,-92.094,-100.519,-100.011,-99.064,-101.039,-99.509,-99.032,-101.556,-99.468,-98.225,-100.502,-100.714,-100.788,-100.515,-98.793,-98.348,-99.771,-101.547,-100.532,-100.186,-100.773,-100.244,-98.763,-101.255,-101.385,-98.299
124.338,115.096,-100.891,-102.141,-99.945,-100.612,-101.482,-101.981,-99.963,-100.546,-101.151,-101.456,-102.225,-102.163,-102.418,-99.478,-102.184,-101.083,-102.458,-102.254,-99.367,-101.403,-102.249,-100.537,-101.955,-99.457,-93.939,-86.270,-95.448,-101.069,-99.492,-97.038,-97.926,-100.260,-99.829,-101.857,-99.586,-87.151,-100.908,-100.364,-100.912,-102.325,-100.875,-99.148,-101.954,-101.323,-99.237,-99.479,-100.065,-99.880,-101.776,-98.603,-99.276,-97.363,-94.242,-99.918,-100.942,-98.274,-100.977,-99.286,-97.180,-99.130,-100.749,-96.769,-101.016,-98.011,-97.452,-99.237,-98.511,-99.755,-100.469,-98.781,-101.734,-98.215,-99.792,-100.595,-100.553,-89.838,-97.762,-98.187,-98.599,-100.721,-98.880,-99.106,-98.593,-97.718,-100.136,-100.062,-99.715,-100.201,-101.045,-101.943,-100.313,-97.160,-98.714,-98.575,-101.892,-101.164,-100.045,-99.372,-100.124,-100.647,-100.376
134.438,115.096,-101.405,-100.848,-100.401,-101.728,-101.982,-101.350,-100.268,-100.371,-100.182,-99.974,-100.062,-100.777,-101.548,-99.583,-98.835,-100.304,-102.730,-100.220,-101.940,-99.823,-100.759,-101.081,-101.460,-100.990,-92.528,-84.714,-94.241,-98.597,-102.268,-101.115,-98.964,-99.776,-100.138,-102.247,-101.016,-85.768,-84.678,-98.594,-100.232,-101.415,-99.935,-98.029,-100.860,-101.665,-99.276,-97.551,-99.796,-98.180,-101.146,-99.338,-100.813,-99.670,-96.075,-98.148,-98.313,-99.123,-98.544,-98.388,-101.848,-99.287,-98.226,-95.971,-99.960,-99.741,-97.626,-102.523,-98.773,-98.444,-100.527,-101.012,-100.434,-98.591,-100.393,-98.982,-99.348,-89.264,-98.938,-97.460,-100.007,-97.853,-99.242,-99.131,-97.920,-96.510,-100.235,-100.453,-100.687,-100.668,-100.153,-99.658,-100.817,-98.692,-100.353,-99.811,-100.604,-100.774,-101.326,-99.245,-98.967,-101.425,-98.345
144.539,115.096,-100.916,-101.791,-100.887,-100.585,-100.239,-101.596,-101.616,-101.739,-101.541,-101.066,-100.681,-101.069,-102.334,-100.393,-102.093,-99.337,-100.479,-99.881,-99.831,-99.060,-101.738,-98.631,-100.821,-98.392,-95.308,-87.362,-89.496,-100.884,-100.847,-100.438,-99.337,-99.018,-102.761,-98.911,-100.271,-98.555,-99.174,-99.874,-99.884,-100.301,-99.582,-97.104,-98.633,-100.178,-99.365,-100.978,-99.922,-100.296,-99.985,-97.060,-96.056,-98.766,-93.418,-99.868,-97.838,-98.145,-99.376,-97.020,-99.556,-99.243,-96.454,-96.034,-100.470,-97.756,-96.209,-101.312,-99.289,-101.884,-98.976,-100.268,-98.366,-98.456,-99.525,-102.859,-97.846,-90.037,-100.654,-97.263,-99.144,-97.955,-99.162,-97.133,-98.398,-97.298,-102.534,-98.827,-100.570,-99.862,-100.465,-101.706,-102.243,-101.162,-98.231,-100.196,-100.833,-100.884,-98.368,-100.045,-99.057,-101.464,-99.751
154.639,115.096,-101.832,-102.636,-100.048,-101.721,-100.935,-100.863,-101.832,-102.440,-100.157,-100.513,-101.582,-102.006,-102.011,-99.180,-100.833,-100.853,-98.553,-101.129,-100.771,-100.323,-100.894,-99.599,-100.606,-99.363,-94.950,-87.830,-92.070,-100.804,-101.223,-98.177,-99.098,-99.575,-100.928,-102.208,-99.990,-101.784,-86.090,-101.794,-98.625,-101.394,-98.961,-99.401,-99.427,-98.918,-98.981,-98.499,-99.164,-98.602,-99.879,-98.921,-96.938,-97.809,-94.996,-99.105,-101.059,-98.995,-101.137,-98.735,-99.208,-99.855,-100.176,-96.992,-101.355,-96.945,-99.693,-100.047,-99.668,-98.026,-98.486,-100.398,-98.026,-100.935,-95.924,-100.610,-100.282,-88.800,-101.892,-99.822,-100.855,-99.408,-99.720,-100.686,-96.480,-99.185,-99.860,-100.693,-98.362,-99.382,-96.989,-101.083,-100.534,-99.446,-100.261,-97.892,-100.760,-101.861,-100.722,-99.576,-98.758,-101.383,-100.662
164.740,115.096,-101.428,-101.335,-100.212,-101.114,-101.552,-102.894,-102.544,-100.333,-101.969,-101.557,-99.884,-100.424,-101.613,-99.244,-101.626,-98.417,-101.081,-98.657,-100.422,-100.254,-101.485,-100.504,-101.246,-97.845,-95.759,-86.975,-95.177,-97.484,-99.638,-97.424,-97.929,-101.092,-100.382,-101.037,-99.900,-101.335,-100.774,-98.932,-99.970,-100.222,-101.629,-100.521,-99.791,-100.296,-101.894,-100.049,-99.284,-99.000,-100.082,-98.900,-95.679,-100.636,-93.490,-98.335,-99.032,-101.063,-100.774,-99.945,-100.399,-99.931,-99.232,-96.290,-100.667,-96.865,-99.960,-99.179,-101.185,-100.544,-100.551,-100.853,-97.853,-100.154,-99.790,-101.003,-98.116,-91.710,-102.261,-98.088,-98.446,-97.642,-98.402,-98.746,-99.805,-100.567,-101.433,-102.671,-99.746,-102.074,-98.748,-100.132,-101.100,-100.041,-99.005,-97.832,-100.717,-101.947,-100.024,-100.728,-98.968,-100.409,-102.231
174.840,115.096,-101.403,-100.558,-99.874,-102.528,-100.898,-99.870,-101.490,-101.392,-101.297,-100.714,-101.236,-101.740,-100.169,-100.648,-99.943,-100.317,-100.845,-101.027,-101.969,-101.023,-101.671,-101.071,-99.961,-100.185,-95.660,-86.600,-91.869,-99.567,-101.217,-99.695,-98.848,-100.333,-100.247,-100.914,-99.036,-100.531,-85.823,-98.415,-97.738,-102.230,-101.265,-99.737,-98.155,-101.023,-99.360,-100.721,-98.706,-98.043,-100.096,-96.767,-96.427,-95.014,-96.429,-98.505,-100.136,-97.106,-100.414,-99.241,-99.655,-98.950,-98.820,-96.505,-101.006,-98.205,-97.042,-99.863,-99.923,-99.518,-101.763,-96.642,-98.777,-99.229,-98.068,-99.735,-100.098,-89.930,-98.589,-97.249,-99.803,-101.485,-100.107,-101.885,-97.743,-99.652,-100.246,-101.025,-100.198,-101.442,-98.846,-100.413,-99.968,-98.474,-100.447,-98.841,-101.066,-101.830,-99.848,-98.280,-100.190,-98.440,-97.298
184.941,115.096,-100.792,-102.397,-99.897,-100.037,-102.172,-101.191,-101.452,-100.655,-101.810,-100.688,-98.307,-101.635,-101.376,-101.189,-100.448,-101.441,-101.529,-99.436,-101.516,-98.956,-100.528,-100.511,-100.220,-98.689,-95.098,-88.254,-94.464,-99.996,-99.744,-100.421,-97.549,-100.800,-100.969,-100.000,-100.689,-98.622,-85.693,-101.048,-99.557,-98.880,-99.023,-98.427,-99.107,-101.329,-99.077,-100.222,-100.530,-98.658,-100.063,-97.641,-96.639,-101.347,-97.017,-98.673,-101.926,-100.747,-101.248,-97.430,-100.318,-100.104,-100.312,-98.038,-101.505,-100.586,-98.504,-99.795,-101.337,-101.404,-101.159,-100.231,-95.603,-96.641,-99.681,-101.910,-98.974,-89.340,-98.615,-98.903,-102.014,-100.157,-99.796,-99.109,-100.885,-100.652,-99.859,-97.795,-99.472,-100.677,-97.638,-101.654,-100.600,-98.383,-100.218,-98.669,-102.629,-100.853,-98.997,-100.051,-100.232,-100.898,-99.243
195.041,115.096,-101.772,-100.471,-100.489,-100.315,-100.749,-102.435,-101.559,-101.724,-100.970,-100.744,-101.172,-101.158,-100.988,-99.510,-101.984,-99.686,-100.709,-100.344,-102.233,-101.518,-100.677,-102.367,-98.518,-96.225,-92.159,-88.367,-94.941,-98.042,-100.395,-98.842,-98.383,-98.661,-99.038,-100.414,-102.300,-88.538,-100.378,-101.113,-98.731,-97.440,-97.994,-101.213,-99.809,-100.815,-98.993,-100.384,-100.226,-100.935,-100.705,-98.942,-96.608,-97.323,-96.612,-100.344,-99.547,-100.562,-101.339,-96.774,-101.738,-101.084,-99.521,-99.742,-99.514,-99.151,-98.200,-99.667,-99.168,-101.311,-97.443,-98.746,-101.524,-97.485,-98.863,-99.372,-98.522,-91.907,-100.022,-98.614,-99.081,-99.170,-99.416,-97.892,-97.937,-97.129,-98.995,-100.634,-99.411,-99.784,-98.525,-101.778,-100.647,-97.831,-100.224,-100.378,-100.641,-100.151,-100.872,-98.488,-97.812,-95.700,-99.217
205.141,115.096,-102.265,-102.314,-102.579,-101.180,-101.232,-101.601,-102.223,-100.741,-100.046,-102.015,-99.356,-100.398,-100.967,-102.010,-97.318,-99.933,-101.463,-100.918,-100.935,-100.627,-101.392,-100.767,-101.835,-100.189,-95.337,-88.147,-90.075,-99.520,-99.950,-97.375,-99.462,-99.831,-100.020,-99.058,-101.642,-98.437,-85.057,-101.333,-99.001,-97.272,-100.868,-98.173,-99.362,-99.643,-99.067,-97.399,-100.480,-100.467,-100.641,-96.949,-98.653,-98.020,-93.315,-99.706,-98.317,-98.770,-100.581,-96.478,-97.707,-98.822,-99.283,-96.210,-100.843,-99.979,-96.821,-101.194,-99.388,-101.035,-100.057,-99.696,-99.878,-99.564,-99.839,-99.203,-98.881,-92.337,-97.719,-97.647,-97.051,-100.246,-100.342,-100.055,-98.275,-99.442,-100.282,-99.816,-98.770,-101.737,-101.374,-97.755,-100.756,-98.786,-101.561,-100.636,-101.552,-98.994,-99.554,-99.623,-99.475,-101.763,-100.539
215.242,115.096,-100.928,-101.537,-101.620,-101.616,-99.957,-99.477,-100.978,-100.721,-101.027,-101.196,-101.318,-99.617,-101.502,-101.735,-99.442,-102.231,-101.181,-101.521,-101.550,-99.984,-100.029,-101.125,-100.200,-100.925,-96.210,-88.278,-90.825,-101.969,-100.198,-101.438,-100.251,-100.962,-101.190,-99.964,-101.960,-85.988,-100.365,-101.654,-99.136,-99.075,-99.299,-100.205,-98.221,-102.222,-99.203,-98.031,-98.915,-98.959,-99.649,-97.965,-98.203,-98.081,-94.819,-97.497,-98.559,-97.747,-98.569,-93.826,-100.080,-100.281,-102.158,-96.948,-102.540,-99.817,-98.244,-101.801,-99.567,-101.142,-97.944,-98.237,-97.879,-99.811,-99.553,-103.213,-100.101,-91.991,-99.129,-101.906,-98.606,-100.815,-98.301,-99.273,-99.738,-98.050,-102.691,-99.305,-99.489,-99.974,-99.457,-99.833,-100.120,-100.622,-99.537,-100.039,-101.388,-100.786,-98.767,-100.330,-99.271,-98.957,-100.687
225.342,115.096,-100.386,-102.040,-100.319,-101.333,-100.209,-100.672,-101.635,-101.386,-101.863,-100.114,-101.916,-99.455,-102.718,-100.046,-99.988,-102.473,-100.731,-98.585,-101.570,-100.552,-99.922,-100.183,-101.726,-100.498,-92.927,-89.460,-90.886,-100.764,-100.924,-100.693,-98.903,-100.258,-101.057,-99.447,-98.893,-86.436,-83.173,-100.947,-102.214,-99.426,-102.029,-100.098,-100.217,-100.692,-100.568,-99.582,-99.652,-99.673,-102.069,-99.260,-98.401,-100.490,-92.118,-99.533,-99.146,-98.626,-100.011,-99.273,-98.910,-99.002,-98.447,-96.175,-99.634,-99.052,-99.709,-101.233,-99.012,-98.133,-99.223,-99.812,-101.322,-99.398,-100.877,-99.920,-98.184,-91.169,-101.081,-98.372,-99.896,-100.868,-99.529,-101.727,-99.657,-101.444,-99.044,-97.888,-100.556,-100.656,-98.369,-99.505,-99.669,-100.373,-100.529,-101.455,-100.931,-101.386,-100.190,-99.798,-99.447,-99.073,-100.110
235.443,115.096,-102.019,-101.919,-100.737,-100.961,-101.737,-101.647,-100.467,-101.648,-100.917,-99.007,-100.978,-101.941,-101.514,-102.199,-100.869,-101.705,-100.715,-99.421,-101.741,-101.499,-100.986,-99.439,-99.053,-99.706,-95.591,-89.113,-96.597,-98.792,-100.864,-101.833,-98.543,-101.682,-100.529,-101.685,-99.550,-85.759,-101.019,-100.323,-100.355,-100.588,-99.727,-101.104,-96.509,-99.936,-98.621,-99.839,-97.842,-100.641,-101.297,-100.927,-99.020,-99.262,-95.258,-99.330,-100.445,-97.092,-102.789,-97.378,-100.780,-98.840,-100.832,-96.759,-99.789,-98.269,-98.641,-101.520,-99.423,-100.417,-98.872,-100.969,-96.907,-99.684,-99.601,-99.457,-100.889,-92.357,-100.077,-98.287,-101.311,-99.391,-99.478,-99.350,-98.074,-97.949,-101.364,-101.777,-99.064,-101.690,-98.782,-100.787,-100.100,-100.577,-98.758,-100.734,-99.400,-100.260,-100.892,-98.639,-99.281,-99.967,-100.961
